Cust Key,Cust Name,Cust Address,Cust City,Cust State,Cust Zip Code,Cust County,Cust Region,Cust Since,Cust Type,Cust Gender,Cust Age,Age Group,Civil Status,Loyalty Program,AGE_GROUP,CIVIL_STATUS,CUST_ADDRESS,CUST_AGE,CUST_CITY,CUST_COUNTY,CUST_GENDER,CUST_KEY,CUST_NAME,CUST_REGION,CUST_SINCE,CUST_STATE,CUST_TYPE,CUST_ZIP_CODE,BIRTHDAY_MONTH,BIRTHDAY_DAY,DOWNLOADED_APP,LOYALTY_TIER,LOYALTY_PROGRAM,Updated At,Updated By
3442,George Oatway,686 Collins Rue,Augusta,Georgia,30901,"Richmond County, Georgia",South,2005-11-27 00:00:00,Individual,Male,43,36-55,Single,1,36-55,Single,686 Collins Rue,43.0,Augusta,"Richmond County, Georgia",Male,3442.0,George Oatway,South,2005-11-27,Georgia,Individual,30901,7.0,12.0,0.0,at_risk,1,,
3445,Ronald Vaughan,134 Byland Grove,Round Rock,Texas,78664,"Travis County, Texas",Southwest,2018-12-09 00:00:00,Individual,Male,30,18-35,Widowed,1,18-35,Widowed,134 Byland Grove,30.0,Round Rock,"Travis County, Texas",Male,3445.0,Ronald Vaughan,Southwest,2018-12-09,Texas,Individual,78664,1.0,25.0,1.0,platinum_member,1,,
3446,Rebecca Shepherd,491 Commercial Drive,Menifee,California,92584,"Riverside County, California",West,2019-01-24 00:00:00,Individual,Female,30,18-35,Single,0,18-35,Single,491 Commercial Drive,30.0,Menifee,"Riverside County, California",Female,3446.0,Rebecca Shepherd,West,2019-01-24,California,Individual,92584,,,,,0,,
3449,Joseph Murray,103 Armory Lane,Gastonia,North Carolina,28052,"Gaston County, North Carolina",South,2016-03-04 00:00:00,Individual,Male,21,18-35,Single,0,18-35,Single,103 Armory Lane,21.0,Gastonia,"Gaston County, North Carolina",Male,3449.0,Joseph Murray,South,2016-03-04,North Carolina,Individual,28052,,,,,0,,
3453,Mara Collins,129 Cheltenham Boulevard,Hoover,Alabama,35226,"Jefferson County, Alabama",South,2018-11-02 00:00:00,Individual,Female,66,56+,Single,1,56+,Single,129 Cheltenham Boulevard,66.0,Hoover,"Jefferson County, Alabama",Female,3453.0,Mara Collins,South,2018-11-02,Alabama,Individual,35226,9.0,25.0,0.0,,1,,
3455,Phillip Sherry,874 Oxford Avenue,Miramar,Florida,33023,"Broward County, Florida",South,2020-03-01 00:00:00,Individual,Male,46,36-55,Widowed,1,36-55,Widowed,874 Oxford Avenue,46.0,Miramar,"Broward County, Florida",Male,3455.0,Phillip Sherry,South,2020-03-01,Florida,Individual,33023,1.0,21.0,0.0,platinum_member,1,,
3457,Jack Michael,418 Abbotswell Vale,Lynn,Massachusetts,01901,"Essex County, Massachusetts",East,2020-02-01 00:00:00,Individual,Male,66,56+,Single,0,56+,Single,418 Abbotswell Vale,66.0,Lynn,"Essex County, Massachusetts",Male,3457.0,Jack Michael,East,2020-02-01,Massachusetts,Individual,01901,,,,,0,,
3458,Miley Cassidy,20 Central Alley,Orlando,Florida,32802,"Orange County, Florida",South,2006-10-13 00:00:00,Individual,Female,86,56+,Married,1,56+,Married,20 Central Alley,86.0,Orlando,"Orange County, Florida",Female,3458.0,Miley Cassidy,South,2006-10-13,Florida,Individual,32802,6.0,20.0,1.0,at_risk,1,,
3459,Logan Owens,825 Oxford Drive,Hoover,Alabama,35226,"Jefferson County, Alabama",South,2010-05-20 00:00:00,Individual,Male,39,36-55,Married,0,36-55,Married,825 Oxford Drive,39.0,Hoover,"Jefferson County, Alabama",Male,3459.0,Logan Owens,South,2010-05-20,Alabama,Individual,35226,,,,,0,,
3460,Jayden Hopkinson,0 Fairholt Alley,Fullerton,California,92834,"Orange County, California",West,2015-04-19 00:00:00,Individual,Male,45,36-55,Married,0,36-55,Married,0 Fairholt Alley,45.0,Fullerton,"Orange County, California",Male,3460.0,Jayden Hopkinson,West,2015-04-19,California,Individual,92834,,,,,0,,
3461,Hazel Parsons,835 Virginia Route,Mountain View,California,94035,"Contra Costa County, California",West,2019-11-02 00:00:00,Individual,Female,62,56+,Divorced,1,56+,Divorced,835 Virginia Route,62.0,Mountain View,"Contra Costa County, California",Female,3461.0,Hazel Parsons,West,2019-11-02,California,Individual,94035,1.0,15.0,1.0,platinum_member,1,,
3463,Esmeralda Tindall,405 Union Crossroad,Houston,Texas,77201,"Harris County, Texas",Southwest,2008-07-26 00:00:00,Individual,Female,77,56+,Single,0,56+,Single,405 Union Crossroad,77.0,Houston,"Harris County, Texas",Female,3463.0,Esmeralda Tindall,Southwest,2008-07-26,Texas,Individual,77201,,,,,0,,
3465,Rick Armstrong,918 Eaglet Grove,Cincinnati,Ohio,45225,"Hamilton County, Ohio",Midwest,2011-05-04 00:00:00,Individual,Male,44,36-55,Divorced,0,36-55,Divorced,918 Eaglet Grove,44.0,Cincinnati,"Hamilton County, Ohio",Male,3465.0,Rick Armstrong,Midwest,2011-05-04,Ohio,Individual,45225,,,,,0,,
3467,Martin Watson,891 Mariner Alley,Pasadena,California,91103,"Los Angeles County, California",West,2009-12-12 00:00:00,Individual,Male,39,36-55,Married,0,36-55,Married,891 Mariner Alley,39.0,Pasadena,"Los Angeles County, California",Male,3467.0,Martin Watson,West,2009-12-12,California,Individual,91103,,,,,0,,
3469,Regina Gates,433 Norland Rue,Hayward,California,94544,"Alameda County, California",West,2010-06-17 00:00:00,Individual,Female,30,18-35,Single,1,18-35,Single,433 Norland Rue,30.0,Hayward,"Alameda County, California",Female,3469.0,Regina Gates,West,2010-06-17,California,Individual,94544,3.0,14.0,1.0,at_risk,1,,
3473,Hayden Gregory,298 Bacton Boulevard,Bloomington,Minnesota,55437,"Hennepin County, Minnesota",Midwest,2017-06-01 00:00:00,Individual,Female,26,18-35,Married,0,18-35,Married,298 Bacton Boulevard,26.0,Bloomington,"Hennepin County, Minnesota",Female,3473.0,Hayden Gregory,Midwest,2017-06-01,Minnesota,Individual,55437,,,,,0,,
3474,Chester Clark,437 Parkfield Pass,Deerfield Beach,Florida,33441,"Broward County, Florida",South,2009-08-26 00:00:00,Individual,Male,40,36-55,Married,1,36-55,Married,437 Parkfield Pass,40.0,Deerfield Beach,"Broward County, Florida",Male,3474.0,Chester Clark,South,2009-08-26,Florida,Individual,33441,1.0,25.0,0.0,platinum_member,1,,
3479,Lucy Farrell,149 Sheffield Lane,Costa Mesa,California,92628,"Orange County, California",West,2025-02-28 00:00:00,Individual,Female,46,36-55,Single,1,36-55,Single,149 Sheffield Lane,46.0,Costa Mesa,"Orange County, California",Female,3479.0,Lucy Farrell,West,2025-02-28,California,Individual,92628,12.0,8.0,1.0,at_risk,1,,
3481,Johnny Russel,785 Ellerslie Route,Yonkers,New York,10701,"Westchester County, New York",East,2020-07-08 00:00:00,Individual,Male,45,36-55,Single,1,36-55,Single,785 Ellerslie Route,45.0,Yonkers,"Westchester County, New York",Male,3481.0,Johnny Russel,East,2020-07-08,New York,Individual,10701,2.0,26.0,1.0,at_risk,1,,
3487,Kimberly Pierce,252 Cam Grove,Tempe,Arizona,85282,"Maricopa County, Arizona",Southwest,2020-12-26 00:00:00,Individual,Female,63,56+,Single,1,56+,Single,252 Cam Grove,63.0,Tempe,"Maricopa County, Arizona",Female,3487.0,Kimberly Pierce,Southwest,2020-12-26,Arizona,Individual,85282,7.0,2.0,0.0,at_risk,1,,
3489,Doug Knight,903 Geary Grove,Longview,Texas,75601,"Gregg County, Texas",Southwest,2007-07-21 00:00:00,Individual,Male,25,18-35,Widowed,0,18-35,Widowed,903 Geary Grove,25.0,Longview,"Gregg County, Texas",Male,3489.0,Doug Knight,Southwest,2007-07-21,Texas,Individual,75601,,,,,0,,
3491,Kate Wood,184 Canon Road,Tempe,Arizona,85282,"Maricopa County, Arizona",Southwest,2023-06-21 00:00:00,Individual,Female,33,18-35,Single,0,18-35,Single,184 Canon Road,33.0,Tempe,"Maricopa County, Arizona",Female,3491.0,Kate Wood,Southwest,2023-06-21,Arizona,Individual,85282,,,,,0,,
3493,Aiden Morris,591 Camdenhurst Vale,Springfield,Massachusetts,01101,"Hampden County, Massachusetts",East,2021-03-04 00:00:00,Individual,Male,79,56+,Married,1,56+,Married,591 Camdenhurst Vale,79.0,Springfield,"Hampden County, Massachusetts",Male,3493.0,Aiden Morris,East,2021-03-04,Massachusetts,Individual,01101,5.0,11.0,1.0,at_risk,1,,
3495,Savannah Mould,278 Queen Walk,Centennial,Colorado,80122,"Arapahoe County, Colorado",Southwest,2022-04-06 00:00:00,Individual,Female,48,36-55,Divorced,1,36-55,Divorced,278 Queen Walk,48.0,Centennial,"Arapahoe County, Colorado",Female,3495.0,Savannah Mould,Southwest,2022-04-06,Colorado,Individual,80122,11.0,9.0,0.0,,1,,
3497,Julius Bristow,862 Blackwall Way,Daly City,California,94015,"San Mateo County, California",West,2024-05-12 00:00:00,Individual,Male,37,36-55,Married,0,36-55,Married,862 Blackwall Way,37.0,Daly City,"San Mateo County, California",Male,3497.0,Julius Bristow,West,2024-05-12,California,Individual,94015,,,,,0,,
3499,Mayleen John,18 Camdenhurst Drive,Edinburg,Texas,78539,"Hidalgo County, Texas",Southwest,2019-03-07 00:00:00,Individual,Female,25,18-35,Divorced,0,18-35,Divorced,18 Camdenhurst Drive,25.0,Edinburg,"Hidalgo County, Texas",Female,3499.0,Mayleen John,Southwest,2019-03-07,Texas,Individual,78539,,,,,0,,
3502,Lynn Thornton,469 Rosewood Boulevard,Menifee,California,92584,"Riverside County, California",West,2013-11-15 00:00:00,Individual,Female,45,36-55,Single,0,36-55,Single,469 Rosewood Boulevard,45.0,Menifee,"Riverside County, California",Female,3502.0,Lynn Thornton,West,2013-11-15,California,Individual,92584,,,,,0,,
3503,Erick Simpson,923 Ben Pass,East Orange,New Jersey,07017,"Essex County, New Jersey",East,2018-12-26 00:00:00,Individual,Male,27,18-35,Married,0,18-35,Married,923 Ben Pass,27.0,East Orange,"Essex County, New Jersey",Male,3503.0,Erick Simpson,East,2018-12-26,New Jersey,Individual,07017,,,,,0,,
3505,Bart Samuel,719 Norfolk Crossroad,Dayton,Ohio,45401,"Montgomery County, Ohio",Midwest,2008-02-23 00:00:00,Individual,Male,26,18-35,Divorced,0,18-35,Divorced,719 Norfolk Crossroad,26.0,Dayton,"Montgomery County, Ohio",Male,3505.0,Bart Samuel,Midwest,2008-02-23,Ohio,Individual,45401,,,,,0,,
3507,Percy Dillon,907 Abourne Hill,Quincy,Massachusetts,02169,"Norfolk County, Massachusetts",East,2015-08-19 00:00:00,Individual,Male,64,56+,Widowed,1,56+,Widowed,907 Abourne Hill,64.0,Quincy,"Norfolk County, Massachusetts",Male,3507.0,Percy Dillon,East,2015-08-19,Massachusetts,Individual,02169,3.0,22.0,1.0,platinum_member,1,,
3508,Owen Roth,671 Chartham Alley,Lincoln,Nebraska,68501,"Lancaster County, Nebraska",Midwest,2014-03-09 00:00:00,Individual,Male,22,18-35,Divorced,0,18-35,Divorced,671 Chartham Alley,22.0,Lincoln,"Lancaster County, Nebraska",Male,3508.0,Owen Roth,Midwest,2014-03-09,Nebraska,Individual,68501,,,,,0,,
3509,Tony Santos,669 Udall Crossroad,Huntsville,Alabama,35813,"Limestone County, Alabama",South,2009-01-16 00:00:00,Individual,Male,30,18-35,Widowed,0,18-35,Widowed,669 Udall Crossroad,30.0,Huntsville,"Limestone County, Alabama",Male,3509.0,Tony Santos,South,2009-01-16,Alabama,Individual,35813,,,,,0,,
3511,Melinda Isaac,873 St. Johs Road,Palmdale,California,93550,"Los Angeles County, California",West,2011-02-27 00:00:00,Individual,Female,49,36-55,Divorced,0,36-55,Divorced,873 St. Johs Road,49.0,Palmdale,"Los Angeles County, California",Female,3511.0,Melinda Isaac,West,2011-02-27,California,Individual,93550,,,,,0,,
3512,Roger Adler,225 Jackson Hill,Las Vegas,Nevada,89199,"Clark County, Nevada",West,2007-12-21 00:00:00,Individual,Male,31,18-35,Divorced,0,18-35,Divorced,225 Jackson Hill,31.0,Las Vegas,"Clark County, Nevada",Male,3512.0,Roger Adler,West,2007-12-21,Nevada,Individual,89199,,,,,0,,
3515,Jaylene Powell,923 Camera Vale,Bethlehem,Pennsylvania,18015,"Lehigh County, Pennsylvania",East,2025-09-25 00:00:00,Individual,Female,29,18-35,Single,1,18-35,Single,923 Camera Vale,29.0,Bethlehem,"Lehigh County, Pennsylvania",Female,3515.0,Jaylene Powell,East,2025-09-25,Pennsylvania,Individual,18015,6.0,7.0,1.0,platinum_member,1,,
3517,Jessica Huggins,574 King William Grove,Oakland,California,94612,"Alameda County, California",West,2012-10-25 00:00:00,Individual,Female,25,18-35,Single,1,18-35,Single,574 King William Grove,25.0,Oakland,"Alameda County, California",Female,3517.0,Jessica Huggins,West,2012-10-25,California,Individual,94612,8.0,14.0,1.0,platinum_member,1,,
3518,Jazmin Utterson,121 Paris Street,Sacramento,California,95813,"Sacramento County, California",West,2014-12-27 00:00:00,Individual,Female,44,36-55,Single,1,36-55,Single,121 Paris Street,44.0,Sacramento,"Sacramento County, California",Female,3518.0,Jazmin Utterson,West,2014-12-27,California,Individual,95813,2.0,8.0,0.0,,1,,
3521,Maia Flynn,225 Virginia Lane,Vallejo,California,94590,"Solano County, California",West,2017-10-13 00:00:00,Individual,Female,81,56+,Single,1,56+,Single,225 Virginia Lane,81.0,Vallejo,"Solano County, California",Female,3521.0,Maia Flynn,West,2017-10-13,California,Individual,94590,7.0,27.0,0.0,at_risk,1,,
3523,Doug Murphy,226 Cable Walk,San Angelo,Texas,76901,"Tom Green County, Texas",Southwest,2007-08-08 00:00:00,Individual,Male,51,36-55,Single,1,36-55,Single,226 Cable Walk,51.0,San Angelo,"Tom Green County, Texas",Male,3523.0,Doug Murphy,Southwest,2007-08-08,Texas,Individual,76901,4.0,11.0,0.0,at_risk,1,,
3524,Fred Butler,289 Under Drive,Virginia Beach,Virginia,23450,"Virginia Beach (city) County, Virginia",East,2009-10-02 00:00:00,Individual,Male,28,18-35,Divorced,0,18-35,Divorced,289 Under Drive,28.0,Virginia Beach,"Virginia Beach (city) County, Virginia",Male,3524.0,Fred Butler,East,2009-10-02,Virginia,Individual,23450,,,,,0,,
3525,Gabriel Martin,457 Black Friars Boulevard,Baltimore,Maryland,21202,"Baltimore city, Maryland",East,2013-12-24 00:00:00,Individual,Male,37,36-55,Widowed,0,36-55,Widowed,457 Black Friars Boulevard,37.0,Baltimore,"Baltimore city, Maryland",Male,3525.0,Gabriel Martin,East,2013-12-24,Maryland,Individual,21202,,,,,0,,
3527,Chloe Yarlett,991 Caedmon Walk,Tempe,Arizona,85282,"Maricopa County, Arizona",Southwest,2012-08-15 00:00:00,Individual,Female,36,36-55,Married,0,36-55,Married,991 Caedmon Walk,36.0,Tempe,"Maricopa County, Arizona",Female,3527.0,Chloe Yarlett,Southwest,2012-08-15,Arizona,Individual,85282,,,,,0,,
3528,Owen Alldridge,168 Vine Road,Warwick,Rhode Island,02886,"Kent County, Rhode Island",East,2008-11-23 00:00:00,Individual,Male,47,36-55,Single,0,36-55,Single,168 Vine Road,47.0,Warwick,"Kent County, Rhode Island",Male,3528.0,Owen Alldridge,East,2008-11-23,Rhode Island,Individual,02886,,,,,0,,
3529,Marvin Thompson,719 Sherwood Lane,Tempe,Arizona,85282,"Maricopa County, Arizona",Southwest,2020-12-31 00:00:00,Individual,Male,33,18-35,Divorced,0,18-35,Divorced,719 Sherwood Lane,33.0,Tempe,"Maricopa County, Arizona",Male,3529.0,Marvin Thompson,Southwest,2020-12-31,Arizona,Individual,85282,,,,,0,,
3531,Tyson Snell,190 Chester  Way,Columbus,Georgia,31908,"Muscogee County, Georgia",South,2018-01-07 00:00:00,Individual,Male,45,36-55,Married,1,36-55,Married,190 Chester  Way,45.0,Columbus,"Muscogee County, Georgia",Male,3531.0,Tyson Snell,South,2018-01-07,Georgia,Individual,31908,10.0,13.0,0.0,at_risk,1,,
3533,Rhea Anderson,776 Linden Tunnel,Tulsa,Oklahoma,74107,"Osage County, Oklahoma",Southwest,2007-11-29 00:00:00,Individual,Female,47,36-55,Married,0,36-55,Married,776 Linden Tunnel,47.0,Tulsa,"Osage County, Oklahoma",Female,3533.0,Rhea Anderson,Southwest,2007-11-29,Oklahoma,Individual,74107,,,,,0,,
3535,Boris James,82 Chalcot Avenue,Tulsa,Oklahoma,74107,"Osage County, Oklahoma",Southwest,2009-11-30 00:00:00,Individual,Male,62,56+,Divorced,1,56+,Divorced,82 Chalcot Avenue,62.0,Tulsa,"Osage County, Oklahoma",Male,3535.0,Boris James,Southwest,2009-11-30,Oklahoma,Individual,74107,6.0,21.0,0.0,,1,,
3537,Maia Nurton,283 Bedford Crossroad,Huntington Beach,California,92647,"Orange County, California",West,2024-12-29 00:00:00,Individual,Female,27,18-35,Divorced,1,18-35,Divorced,283 Bedford Crossroad,27.0,Huntington Beach,"Orange County, California",Female,3537.0,Maia Nurton,West,2024-12-29,California,Individual,92647,1.0,18.0,0.0,platinum_member,1,,
3539,Rocco Clarke,289 Buttonwood Drive,Round Rock,Texas,78664,"Travis County, Texas",Southwest,2009-12-14 00:00:00,Individual,Male,39,36-55,Single,1,36-55,Single,289 Buttonwood Drive,39.0,Round Rock,"Travis County, Texas",Male,3539.0,Rocco Clarke,Southwest,2009-12-14,Texas,Individual,78664,9.0,8.0,0.0,,1,,
3541,Chad Verdon,563 Blackwall Boulevard,Delray Beach,Florida,33444,"Palm Beach County, Florida",South,2020-07-24 00:00:00,Individual,Male,55,36-55,Divorced,1,36-55,Divorced,563 Blackwall Boulevard,55.0,Delray Beach,"Palm Beach County, Florida",Male,3541.0,Chad Verdon,South,2020-07-24,Florida,Individual,33444,11.0,4.0,0.0,at_risk,1,,
3542,Bryce Pearson,70 Ellerslie Lane,Pittsburgh,Pennsylvania,15290,"Allegheny County, Pennsylvania",East,2011-07-13 00:00:00,Individual,Female,25,18-35,Divorced,0,18-35,Divorced,70 Ellerslie Lane,25.0,Pittsburgh,"Allegheny County, Pennsylvania",Female,3542.0,Bryce Pearson,East,2011-07-13,Pennsylvania,Individual,15290,,,,,0,,
3545,Kamila Jacobs,132 Oxford Vale,Brockton,Massachusetts,02301,"Plymouth County, Massachusetts",East,2023-06-02 00:00:00,Individual,Female,28,18-35,Divorced,1,18-35,Divorced,132 Oxford Vale,28.0,Brockton,"Plymouth County, Massachusetts",Female,3545.0,Kamila Jacobs,East,2023-06-02,Massachusetts,Individual,02301,2.0,13.0,1.0,platinum_member,1,,
3547,Jules Fleming,996 Caedmon Street,Yonkers,New York,10701,"Westchester County, New York",East,2009-06-07 00:00:00,Individual,Female,61,56+,Divorced,1,56+,Divorced,996 Caedmon Street,61.0,Yonkers,"Westchester County, New York",Female,3547.0,Jules Fleming,East,2009-06-07,New York,Individual,10701,7.0,7.0,1.0,platinum_member,1,,
3548,Rick Malone,952 Queensberry Walk,Albany,Georgia,31701,"Dougherty County, Georgia",South,2008-11-03 00:00:00,Individual,Male,29,18-35,Married,0,18-35,Married,952 Queensberry Walk,29.0,Albany,"Dougherty County, Georgia",Male,3548.0,Rick Malone,South,2008-11-03,Georgia,Individual,31701,,,,,0,,
3549,Lucas Shaw,894 Camberwell Rue,Orlando,Florida,32802,"Orange County, Florida",South,2005-12-01 00:00:00,Individual,Male,45,36-55,Divorced,1,36-55,Divorced,894 Camberwell Rue,45.0,Orlando,"Orange County, Florida",Male,3549.0,Lucas Shaw,South,2005-12-01,Florida,Individual,32802,8.0,6.0,1.0,platinum_member,1,,
3551,David Hammond,614 Bendmore Walk,Warwick,Rhode Island,02886,"Kent County, Rhode Island",East,2006-09-11 00:00:00,Individual,Male,47,36-55,Single,1,36-55,Single,614 Bendmore Walk,47.0,Warwick,"Kent County, Rhode Island",Male,3551.0,David Hammond,East,2006-09-11,Rhode Island,Individual,02886,1.0,11.0,1.0,platinum_member,1,,
3553,Rowan Emmett,664 Duthie Street,Oklahoma City,Oklahoma,73125,"Oklahoma County, Oklahoma",Southwest,2015-02-22 00:00:00,Individual,Female,57,56+,Widowed,0,56+,Widowed,664 Duthie Street,57.0,Oklahoma City,"Oklahoma County, Oklahoma",Female,3553.0,Rowan Emmett,Southwest,2015-02-22,Oklahoma,Individual,73125,,,,,0,,
3554,Hope Sinclair,939 Byland Rue,Garland,Texas,75040,"Collin County, Texas",Southwest,2024-02-21 00:00:00,Individual,Female,53,36-55,Single,1,36-55,Single,939 Byland Rue,53.0,Garland,"Collin County, Texas",Female,3554.0,Hope Sinclair,Southwest,2024-02-21,Texas,Individual,75040,3.0,6.0,0.0,,1,,
3555,Ethan Noon,962 Cleaver Pass,Lawrence,Kansas,66044,"Douglas County, Kansas",Midwest,2008-05-26 00:00:00,Individual,Male,48,36-55,Divorced,0,36-55,Divorced,962 Cleaver Pass,48.0,Lawrence,"Douglas County, Kansas",Male,3555.0,Ethan Noon,Midwest,2008-05-26,Kansas,Individual,66044,,,,,0,,
3557,Tony Isaac,24 Fairbairn Lane,Warwick,Rhode Island,02886,"Kent County, Rhode Island",East,2011-11-23 00:00:00,Individual,Male,71,56+,Divorced,0,56+,Divorced,24 Fairbairn Lane,71.0,Warwick,"Kent County, Rhode Island",Male,3557.0,Tony Isaac,East,2011-11-23,Rhode Island,Individual,02886,,,,,0,,
3560,Luke Oliver,553 Chestnut Road,Tulsa,Oklahoma,74107,"Osage County, Oklahoma",Southwest,2009-07-03 00:00:00,Individual,Male,23,18-35,Divorced,0,18-35,Divorced,553 Chestnut Road,23.0,Tulsa,"Osage County, Oklahoma",Male,3560.0,Luke Oliver,Southwest,2009-07-03,Oklahoma,Individual,74107,,,,,0,,
3561,Marjorie Robinson,147 Woodland Way,Huntington Beach,California,92647,"Orange County, California",West,2015-02-20 00:00:00,Individual,Female,74,56+,Single,1,56+,Single,147 Woodland Way,74.0,Huntington Beach,"Orange County, California",Female,3561.0,Marjorie Robinson,West,2015-02-20,California,Individual,92647,11.0,11.0,1.0,platinum_member,1,,
3563,Clint Ellis,860 Addison Road,Bellflower,California,90706,"Los Angeles County, California",West,2020-02-17 00:00:00,Individual,Male,51,36-55,Married,0,36-55,Married,860 Addison Road,51.0,Bellflower,"Los Angeles County, California",Male,3563.0,Clint Ellis,West,2020-02-17,California,Individual,90706,,,,,0,,
3565,Mary Noon,664 Thomas Doyle Avenue,Scottsdale,Arizona,85251,"Maricopa County, Arizona",Southwest,2018-11-21 00:00:00,Individual,Female,36,36-55,Married,0,36-55,Married,664 Thomas Doyle Avenue,36.0,Scottsdale,"Maricopa County, Arizona",Female,3565.0,Mary Noon,Southwest,2018-11-21,Arizona,Individual,85251,,,,,0,,
3566,Michael Drake,341 Cable Walk,Bellingham,Washington,98225,"Whatcom County, Washington",West,2016-03-12 00:00:00,Individual,Male,37,36-55,Married,1,36-55,Married,341 Cable Walk,37.0,Bellingham,"Whatcom County, Washington",Male,3566.0,Michael Drake,West,2016-03-12,Washington,Individual,98225,10.0,6.0,0.0,,1,,
3567,Shannon Hale,176 Balfour Avenue,Tacoma,Washington,98413,"Pierce County, Washington",West,2014-08-17 00:00:00,Individual,Female,37,36-55,Divorced,1,36-55,Divorced,176 Balfour Avenue,37.0,Tacoma,"Pierce County, Washington",Female,3567.0,Shannon Hale,West,2014-08-17,Washington,Individual,98413,3.0,11.0,0.0,platinum_member,1,,
