Employee Key,Employee Name,Employee Type,Store Key,Store Area,Store Region,Reports To Key,Hire Date,Employment Status,Termination Date,Tenure Years,Compensation Type,Commission Rate,Annual Salary
1164,Anthony Hernandez,Ambassador,71.0,,,1783,2015-09-09 00:00:00,Terminated,2018-01-21 00:00:00,10.1,Commission,0.035,
1165,Mark Rodriguez,Cashier,71.0,,,1783,2021-10-21 00:00:00,Active,,3.99,Commission,0.015,
1166,Paul Evans,Cashier,71.0,,,1783,2023-09-09 00:00:00,Active,,2.1,Commission,0.0125,
1167,Larry Robinson,Ambassador,222.0,,,1784,2022-02-10 00:00:00,Active,,3.68,Commission,0.03,
1168,William Ramirez,Cashier,222.0,,,1784,2020-06-19 00:00:00,Active,,5.33,Commission,0.0175,
1169,Susan Robinson,Ambassador,222.0,,,1784,2022-05-26 00:00:00,Active,,3.39,Commission,0.03,
1170,Jason Roberts,Cashier,222.0,,,1784,2021-05-03 00:00:00,Active,,4.45,Commission,0.015,
1171,Michelle Morris,Cashier,222.0,,,1784,2022-11-27 00:00:00,Terminated,2024-05-16 00:00:00,2.89,Commission,0.0125,
1172,George Kim,Ambassador,222.0,,,1784,2023-07-12 00:00:00,Terminated,2025-06-11 00:00:00,2.26,Commission,0.025,
1173,David Campbell,Cashier,222.0,,,1784,2021-04-01 00:00:00,Active,,4.54,Commission,0.015,
1174,Ashley Flores,Ambassador,222.0,,,1784,2021-09-24 00:00:00,Terminated,2024-11-10 00:00:00,4.06,Commission,0.03,
1175,Carol Flores,Cashier,222.0,,,1784,2020-06-28 00:00:00,Active,,5.3,Commission,0.0175,
1176,Stephen White,Cashier,222.0,,,1784,2024-12-02 00:00:00,Active,,0.87,Commission,0.01,
1177,Stephanie Green,Senior Ambassador,770.0,,,1785,2021-03-05 00:00:00,Terminated,2021-07-05 00:00:00,4.62,Commission,0.04,
1178,Stephen Martinez,Ambassador,770.0,,,1785,2022-11-04 00:00:00,Terminated,2025-01-19 00:00:00,2.95,Commission,0.025,
1179,Betty Parker,Cashier,770.0,,,1785,2020-07-03 00:00:00,Active,,5.29,Commission,0.0175,
1180,Anthony Richardson,Ambassador,770.0,,,1785,2024-08-02 00:00:00,Active,,1.21,Commission,0.025,
1181,Emma Perez,Cashier,770.0,,,1785,2025-08-24 00:00:00,Terminated,2025-10-10 00:00:00,0.15,Commission,0.01,
1182,Mark Scott,Cashier,770.0,,,1785,2020-11-08 00:00:00,Terminated,2025-06-25 00:00:00,4.94,Commission,0.015,
1183,Patricia Thomas,Cashier,770.0,,,1785,2024-07-16 00:00:00,Active,,1.25,Commission,0.0125,
1184,Anthony Hill,Ambassador,770.0,,,1785,2023-11-28 00:00:00,Active,,1.88,Commission,0.025,
1185,Edward Hall,Ambassador,770.0,,,1785,2022-06-27 00:00:00,Active,,3.31,Commission,0.03,
1186,Karen Moore,Ambassador,770.0,,,1785,2023-01-23 00:00:00,Active,,2.73,Commission,0.025,
1187,Sandra Hernandez,Cashier,199.0,,,1786,2020-05-26 00:00:00,Active,,5.39,Commission,0.0175,
1188,Jason Hill,Cashier,199.0,,,1786,2019-06-11 00:00:00,Active,,6.35,Commission,0.0175,
1189,Elizabeth Lopez,Senior Ambassador,199.0,,,1786,2022-05-13 00:00:00,Active,,3.43,Commission,0.04,
1190,Larry Campbell,Ambassador,199.0,,,1786,2020-11-08 00:00:00,Active,,4.94,Commission,0.03,
1191,Elizabeth Hall,Cashier,199.0,,,1786,2025-04-22 00:00:00,Active,,0.49,Commission,0.01,
1192,Timothy Sanchez,Cashier,199.0,,,1786,2025-06-20 00:00:00,Active,,0.32,Commission,0.01,
1193,Margaret Lewis,Cashier,199.0,,,1786,2019-04-20 00:00:00,Active,,6.49,Commission,0.0175,
1194,Brenda Smith,Cashier,199.0,,,1786,2018-12-25 00:00:00,Terminated,2020-04-18 00:00:00,6.81,Commission,0.0175,
1195,Sandra Lewis,Lead,199.0,,,1786,2019-09-03 00:00:00,Active,,6.12,Commission,0.06,
1196,Stephanie Jackson,Cashier,199.0,,,1786,2025-08-13 00:00:00,Active,,0.18,Commission,0.01,
1197,Emma Walker,Cashier,464.0,,,1787,2018-10-15 00:00:00,Active,,7.0,Commission,0.0175,
1198,Dorothy Reyes,Senior Ambassador,464.0,,,1787,2018-12-26 00:00:00,Active,,6.81,Commission,0.045,
1199,Michelle Cooper,Senior Ambassador,464.0,,,1787,2023-10-27 00:00:00,Active,,1.97,Commission,0.035,
1200,Matthew Ortiz,Ambassador,464.0,,,1787,2023-11-25 00:00:00,Active,,1.89,Commission,0.025,
1201,Stephen Jones,Cashier,464.0,,,1787,2025-09-20 00:00:00,Active,,0.07,Commission,0.01,
1202,Nicole Ramos,Ambassador,464.0,,,1787,2019-11-15 00:00:00,Terminated,2021-01-23 00:00:00,5.92,Commission,0.035,
1203,James Richardson,Lead,578.0,,,1788,2020-02-08 00:00:00,Terminated,2021-07-16 00:00:00,5.69,Commission,0.06,
1204,Rebecca Gomez,Cashier,578.0,,,1788,2025-03-09 00:00:00,Terminated,2025-06-04 00:00:00,0.61,Commission,0.01,
1205,Joseph Ward,Ambassador,578.0,,,1788,2023-10-17 00:00:00,Active,,2.0,Commission,0.025,
1206,Ronald Gutierrez,Ambassador,578.0,,,1788,2021-06-08 00:00:00,Active,,4.36,Commission,0.03,
1207,Paul Jackson,Cashier,578.0,,,1788,2017-09-03 00:00:00,Active,,8.12,Commission,0.0175,
1208,Cynthia Garcia,Cashier,578.0,,,1788,2018-07-18 00:00:00,Active,,7.25,Commission,0.0175,
1209,Gary Howard,Cashier,578.0,,,1788,2025-10-10 00:00:00,Active,,0.02,Commission,0.01,
1210,David Peterson,Ambassador,578.0,,,1788,2022-11-12 00:00:00,Active,,2.93,Commission,0.025,
1211,Susan Jones,Cashier,603.0,,,1789,2016-03-07 00:00:00,Active,,9.61,Commission,0.0175,
1212,Margaret Garcia,Cashier,603.0,,,1789,2017-10-12 00:00:00,Active,,8.01,Commission,0.0175,
1213,Steven Miller,Cashier,603.0,,,1789,2024-09-25 00:00:00,Active,,1.06,Commission,0.0125,
1214,Jacob Diaz,Ambassador,603.0,,,1789,2020-09-10 00:00:00,Terminated,2024-11-28 00:00:00,5.1,Commission,0.035,
1215,Ryan Anderson,Cashier,603.0,,,1789,2022-04-16 00:00:00,Active,,3.5,Commission,0.015,
1216,Eric Lewis,Senior Ambassador,603.0,,,1789,2017-01-02 00:00:00,Active,,8.79,Commission,0.045,
1217,Justin Cruz,Ambassador,603.0,,,1789,2020-11-04 00:00:00,Active,,4.95,Commission,0.03,
1218,Helen Hall,Cashier,642.0,,,1790,2019-07-19 00:00:00,Active,,6.25,Commission,0.0175,
1219,Matthew Torres,Cashier,642.0,,,1790,2021-05-08 00:00:00,Active,,4.44,Commission,0.015,
1220,Betty White,Cashier,642.0,,,1790,2017-08-15 00:00:00,Terminated,2022-09-18 00:00:00,8.17,Commission,0.0175,
1221,Nancy Ward,Cashier,642.0,,,1790,2024-11-25 00:00:00,Active,,0.89,Commission,0.01,
1222,Elizabeth Campbell,Ambassador,642.0,,,1790,2021-08-09 00:00:00,Terminated,2023-04-12 00:00:00,4.19,Commission,0.03,
1223,Susan Morris,Cashier,642.0,,,1790,2016-12-27 00:00:00,Active,,8.8,Commission,0.0175,
1224,Edward Nguyen,Cashier,642.0,,,1790,2021-03-23 00:00:00,Active,,4.57,Commission,0.015,
1225,Anna Parker,Cashier,164.0,,,1791,2019-02-03 00:00:00,Terminated,2020-09-28 00:00:00,6.7,Commission,0.0175,
1226,Deborah Rogers,Cashier,164.0,,,1791,2025-05-27 00:00:00,Active,,0.39,Commission,0.01,
1227,Larry Allen,Senior Ambassador,164.0,,,1791,2016-12-16 00:00:00,Terminated,2022-08-21 00:00:00,8.83,Commission,0.045,
1228,Lisa Phillips,Cashier,164.0,,,1791,2025-01-06 00:00:00,Active,,0.78,Commission,0.01,
1229,Brandon Flores,Ambassador,164.0,,,1791,2022-05-10 00:00:00,Active,,3.44,Commission,0.03,
1230,Emma Taylor,Ambassador,164.0,,,1791,2021-06-21 00:00:00,Terminated,2025-03-04 00:00:00,4.32,Commission,0.03,
1231,Susan Allen,Cashier,164.0,,,1791,2024-11-13 00:00:00,Active,,0.92,Commission,0.01,
1232,Helen Gutierrez,Senior Ambassador,164.0,,,1791,2017-07-26 00:00:00,Active,,8.22,Commission,0.045,
1233,Emma King,Ambassador,164.0,,,1791,2023-10-27 00:00:00,Active,,1.97,Commission,0.025,
1234,Brandon Smith,Ambassador,164.0,,,1791,2013-04-08 00:00:00,Terminated,2015-05-18 00:00:00,12.52,Commission,0.035,
1235,Andrew Stewart,Cashier,538.0,,,1792,2017-04-15 00:00:00,Active,,8.5,Commission,0.0175,
1236,Jessica Turner,Cashier,538.0,,,1792,2016-07-03 00:00:00,Active,,9.29,Commission,0.0175,
1237,Robert Walker,Cashier,538.0,,,1792,2020-06-09 00:00:00,Active,,5.35,Commission,0.0175,
1238,Jennifer Davis,Cashier,538.0,,,1792,2023-11-03 00:00:00,Active,,1.95,Commission,0.0125,
1239,Sarah Walker,Senior Ambassador,538.0,,,1792,2020-01-02 00:00:00,Active,,5.79,Commission,0.045,
1240,Emma Smith,Cashier,538.0,,,1792,2021-05-22 00:00:00,Active,,4.4,Commission,0.015,
1241,Pamela Evans,Senior Ambassador,538.0,,,1792,2024-04-06 00:00:00,Active,,1.53,Commission,0.035,
1242,Emily Brown,Cashier,538.0,,,1792,2020-04-23 00:00:00,Active,,5.48,Commission,0.0175,
1243,Dorothy Cruz,Cashier,949.0,,,1793,2024-08-04 00:00:00,Active,,1.2,Commission,0.0125,
1244,James White,Cashier,949.0,,,1793,2025-04-16 00:00:00,Active,,0.5,Commission,0.01,
1245,Kenneth Moore,Cashier,949.0,,,1793,2022-01-07 00:00:00,Active,,3.77,Commission,0.015,
1246,Jonathan Turner,Cashier,949.0,,,1793,2018-06-13 00:00:00,Active,,7.34,Commission,0.0175,
1247,Jason Morales,Ambassador,949.0,,,1793,2024-03-31 00:00:00,Active,,1.54,Commission,0.025,
1248,Patricia Flores,Ambassador,949.0,,,1793,2023-06-30 00:00:00,Active,,2.3,Commission,0.025,
1249,Nancy Rivera,Senior Ambassador,949.0,,,1793,2017-11-02 00:00:00,Terminated,2017-12-04 00:00:00,7.95,Commission,0.045,
1250,Carol Rogers,Ambassador,949.0,,,1793,2023-05-11 00:00:00,Active,,2.43,Commission,0.025,
1251,Edward Bailey,Cashier,717.0,,,1794,2015-09-20 00:00:00,Active,,10.07,Commission,0.0175,
1252,Elizabeth Peterson,Ambassador,717.0,,,1794,2019-10-12 00:00:00,Terminated,2025-03-10 00:00:00,6.01,Commission,0.035,
1253,Daniel Green,Lead,717.0,,,1794,2016-06-24 00:00:00,Active,,9.31,Commission,0.06,
1254,Stephanie Stewart,Ambassador,717.0,,,1794,2024-03-23 00:00:00,Active,,1.57,Commission,0.025,
1255,Christopher Wright,Senior Ambassador,717.0,,,1794,2020-07-14 00:00:00,Terminated,2022-03-09 00:00:00,5.26,Commission,0.045,
1256,Brandon Clark,Senior Ambassador,713.0,,,1795,2022-02-10 00:00:00,Active,,3.68,Commission,0.04,
1257,Margaret Morales,Cashier,713.0,,,1795,2021-03-03 00:00:00,Active,,4.62,Commission,0.015,
1258,Mark Mitchell,Senior Ambassador,713.0,,,1795,2024-08-09 00:00:00,Terminated,2025-10-17 00:00:00,1.19,Commission,0.035,
1259,David Ramos,Cashier,713.0,,,1795,2025-05-19 00:00:00,Terminated,2025-08-11 00:00:00,0.41,Commission,0.01,
1260,Angela Williams,Ambassador,713.0,,,1795,2023-09-25 00:00:00,Active,,2.06,Commission,0.025,
1261,Patricia Anderson,Cashier,713.0,,,1795,2023-05-19 00:00:00,Terminated,2024-01-18 00:00:00,2.41,Commission,0.0125,
1262,Cynthia Thompson,Cashier,16.0,,,1796,2024-11-03 00:00:00,Active,,0.95,Commission,0.01,
1263,John Gutierrez,Cashier,16.0,,,1796,2025-06-09 00:00:00,Active,,0.35,Commission,0.01,
1264,William Rivera,Ambassador,16.0,,,1796,2025-03-09 00:00:00,Active,,0.61,Commission,0.02,
1265,Charles Nguyen,Cashier,16.0,,,1796,2022-11-26 00:00:00,Active,,2.89,Commission,0.0125,
1266,Joshua Jones,Cashier,16.0,,,1796,2022-10-01 00:00:00,Active,,3.04,Commission,0.015,
1267,Eric Hill,Cashier,16.0,,,1796,2021-06-18 00:00:00,Terminated,2025-03-24 00:00:00,4.33,Commission,0.015,
1268,Stephen Campbell,Cashier,16.0,,,1796,2020-09-07 00:00:00,Terminated,2024-12-04 00:00:00,5.11,Commission,0.0175,
1269,Brandon Nelson,Cashier,16.0,,,1796,2023-08-04 00:00:00,Active,,2.2,Commission,0.0125,
1270,Daniel Nguyen,Cashier,19.0,,,1797,2018-12-01 00:00:00,Active,,6.88,Commission,0.0175,
1271,Donald Hall,Ambassador,19.0,,,1797,2019-02-02 00:00:00,Active,,6.7,Commission,0.035,
1272,Eric Scott,Cashier,19.0,,,1797,2012-07-21 00:00:00,Active,,13.24,Commission,0.0175,
1273,Melissa Gutierrez,Cashier,19.0,,,1797,2020-03-14 00:00:00,Active,,5.59,Commission,0.0175,
1274,Carol Jackson,Cashier,19.0,,,1797,2017-02-26 00:00:00,Active,,8.64,Commission,0.0175,
1275,Michael Ward,Ambassador,19.0,,,1797,2014-04-13 00:00:00,Active,,11.51,Commission,0.035,
1276,Gary Adams,Cashier,19.0,,,1797,2020-02-08 00:00:00,Active,,5.69,Commission,0.0175,
1277,Susan Wright,Ambassador,869.0,,,1798,2025-06-04 00:00:00,Terminated,2025-06-27 00:00:00,0.37,Commission,0.02,
1278,Susan Lewis,Ambassador,869.0,,,1798,2024-04-11 00:00:00,Active,,1.51,Commission,0.025,
1279,Kimberly Nelson,Ambassador,869.0,,,1798,2014-08-02 00:00:00,Active,,11.21,Commission,0.035,
1280,Gary Robinson,Cashier,869.0,,,1798,2017-02-09 00:00:00,Active,,8.68,Commission,0.0175,
1281,George Wilson,Cashier,869.0,,,1798,2019-08-27 00:00:00,Terminated,2020-06-17 00:00:00,6.14,Commission,0.0175,
1282,John Kelly,Cashier,869.0,,,1798,2018-04-19 00:00:00,Active,,7.49,Commission,0.0175,
1283,Joshua Harris,Ambassador,869.0,,,1798,2019-08-21 00:00:00,Active,,6.16,Commission,0.035,
1284,Cynthia Flores,Cashier,669.0,,,1799,2016-07-10 00:00:00,Active,,9.27,Commission,0.0175,
1285,Amanda King,Cashier,669.0,,,1799,2017-11-24 00:00:00,Active,,7.89,Commission,0.0175,
1286,Angela Morris,Senior Ambassador,669.0,,,1799,2021-04-19 00:00:00,Active,,4.49,Commission,0.04,
1287,Larry Davis,Cashier,669.0,,,1799,2015-11-11 00:00:00,Terminated,2025-01-08 00:00:00,9.93,Commission,0.0175,
1288,Amanda Hernandez,Ambassador,669.0,,,1799,2022-06-22 00:00:00,Active,,3.32,Commission,0.03,
1289,Rebecca Flores,Ambassador,669.0,,,1799,2022-04-22 00:00:00,Active,,3.49,Commission,0.03,
1290,Sharon Lopez,Cashier,669.0,,,1799,2018-10-06 00:00:00,Active,,7.03,Commission,0.0175,
1291,Nicholas Reed,Senior Ambassador,669.0,,,1799,2014-11-04 00:00:00,Active,,10.95,Commission,0.045,
1292,Margaret Wright,Cashier,669.0,,,1799,2016-12-05 00:00:00,Active,,8.86,Commission,0.0175,
1293,Amy Morris,Cashier,669.0,,,1799,2017-01-12 00:00:00,Active,,8.76,Commission,0.0175,
1294,Amanda Martinez,Cashier,314.0,,,1800,2018-03-27 00:00:00,Active,,7.56,Commission,0.0175,
1295,Mark Baker,Ambassador,314.0,,,1800,2016-04-22 00:00:00,Terminated,2025-08-12 00:00:00,9.48,Commission,0.035,
1296,Thomas Davis,Ambassador,314.0,,,1800,2020-07-10 00:00:00,Active,,5.27,Commission,0.035,
1297,Sarah Gomez,Ambassador,314.0,,,1800,2019-12-20 00:00:00,Active,,5.82,Commission,0.035,
1298,Jennifer Martin,Ambassador,314.0,,,1800,2021-12-01 00:00:00,Active,,3.87,Commission,0.03,
1299,Jonathan Miller,Ambassador,314.0,,,1800,2016-06-03 00:00:00,Terminated,2025-07-05 00:00:00,9.37,Commission,0.035,
1300,Michael Diaz,Cashier,314.0,,,1800,2019-03-12 00:00:00,Active,,6.6,Commission,0.0175,
1301,Shirley Allen,Senior Ambassador,314.0,,,1800,2016-03-05 00:00:00,Active,,9.62,Commission,0.045,
1302,Nicole Gomez,Cashier,314.0,,,1800,2019-08-25 00:00:00,Active,,6.14,Commission,0.0175,
1303,Scott Cooper,Senior Ambassador,314.0,,,1800,2023-10-09 00:00:00,Active,,2.02,Commission,0.035,
1304,Larry Ortiz,Ambassador,440.0,,,1801,2022-04-22 00:00:00,Active,,3.49,Commission,0.03,
1305,Melissa Howard,Senior Ambassador,440.0,,,1801,2021-08-15 00:00:00,Active,,4.17,Commission,0.04,
1306,Laura Martin,Cashier,440.0,,,1801,2022-09-30 00:00:00,Active,,3.04,Commission,0.015,
1307,Charles Peterson,Ambassador,440.0,,,1801,2021-03-16 00:00:00,Terminated,2023-12-20 00:00:00,4.59,Commission,0.03,
1308,Mark Kim,Ambassador,440.0,,,1801,2024-01-01 00:00:00,Active,,1.79,Commission,0.025,
1309,Anna Stewart,Ambassador,440.0,,,1801,2020-05-02 00:00:00,Active,,5.46,Commission,0.035,
1310,Linda Lewis,Lead,440.0,,,1801,2018-11-15 00:00:00,Terminated,2024-02-19 00:00:00,6.92,Commission,0.06,
1311,Richard Rogers,Cashier,440.0,,,1801,2018-09-26 00:00:00,Active,,7.06,Commission,0.0175,
1312,Jacob Smith,Cashier,440.0,,,1801,2022-11-13 00:00:00,Active,,2.92,Commission,0.0125,
1313,Jason Morgan,Cashier,440.0,,,1801,2023-07-21 00:00:00,Terminated,2024-01-28 00:00:00,2.24,Commission,0.0125,
1314,Kenneth Rivera,Cashier,440.0,,,1801,2024-03-15 00:00:00,Terminated,2025-04-06 00:00:00,1.59,Commission,0.0125,
1315,Ashley Hernandez,Cashier,440.0,,,1801,2023-12-27 00:00:00,Active,,1.8,Commission,0.0125,
1316,Pamela Torres,Cashier,455.0,,,1802,2021-07-24 00:00:00,Active,,4.23,Commission,0.015,
1317,Nancy Davis,Cashier,455.0,,,1802,2023-08-31 00:00:00,Active,,2.13,Commission,0.0125,
1318,Linda Phillips,Senior Ambassador,455.0,,,1802,2020-06-26 00:00:00,Active,,5.31,Commission,0.045,
1319,Laura Gonzalez,Ambassador,455.0,,,1802,2022-04-29 00:00:00,Terminated,2025-02-10 00:00:00,3.47,Commission,0.03,
1320,Betty Brown,Cashier,455.0,,,1802,2025-01-02 00:00:00,Active,,0.79,Commission,0.01,
1321,Nicole Scott,Cashier,455.0,,,1802,2021-05-02 00:00:00,Terminated,2022-06-22 00:00:00,4.46,Commission,0.015,
1322,Margaret Evans,Ambassador,455.0,,,1802,2022-01-21 00:00:00,Terminated,2023-07-27 00:00:00,3.73,Commission,0.03,
1323,Donna Campbell,Ambassador,455.0,,,1802,2025-02-02 00:00:00,Active,,0.7,Commission,0.02,
1324,Justin Cooper,Cashier,455.0,,,1802,2020-10-09 00:00:00,Active,,5.02,Commission,0.0175,
1325,Stephen Turner,Ambassador,455.0,,,1802,2023-06-29 00:00:00,Active,,2.3,Commission,0.025,
1326,Kevin Cook,Cashier,661.0,,,1803,2025-07-29 00:00:00,Active,,0.22,Commission,0.01,
1327,Nicole Gonzalez,Cashier,661.0,,,1803,2020-07-14 00:00:00,Active,,5.26,Commission,0.0175,
1328,Stephen Harris,Ambassador,661.0,,,1803,2021-04-01 00:00:00,Active,,4.54,Commission,0.03,
1329,Deborah Scott,Cashier,661.0,,,1803,2018-07-25 00:00:00,Active,,7.23,Commission,0.0175,
1330,Eric Phillips,Cashier,661.0,,,1803,2025-05-12 00:00:00,Active,,0.43,Commission,0.01,
1331,Charles Green,Cashier,661.0,,,1803,2022-02-01 00:00:00,Active,,3.7,Commission,0.015,
1332,Kevin Scott,Cashier,922.0,,,1804,2020-11-27 00:00:00,Active,,4.88,Commission,0.015,
1333,Jacob Lewis,Cashier,922.0,,,1804,2021-07-06 00:00:00,Active,,4.28,Commission,0.015,
1334,John Rodriguez,Ambassador,922.0,,,1804,2021-08-28 00:00:00,Active,,4.13,Commission,0.03,
1335,Kenneth Kim,Ambassador,922.0,,,1804,2020-09-19 00:00:00,Terminated,2023-01-19 00:00:00,5.07,Commission,0.035,
1336,Joseph Cooper,Senior Ambassador,922.0,,,1804,2017-06-17 00:00:00,Terminated,2024-10-31 00:00:00,8.33,Commission,0.045,
1337,Gary Reyes,Ambassador,922.0,,,1804,2025-01-12 00:00:00,Terminated,2025-09-20 00:00:00,0.76,Commission,0.02,
1338,Sharon Mitchell,Ambassador,922.0,,,1804,2020-11-30 00:00:00,Active,,4.88,Commission,0.03,
1339,Robert Peterson,Lead,922.0,,,1804,2017-03-28 00:00:00,Terminated,2025-07-11 00:00:00,8.55,Commission,0.06,
1340,Karen Wright,Ambassador,659.0,,,1805,2021-06-16 00:00:00,Active,,4.33,Commission,0.03,
1341,James Campbell,Cashier,659.0,,,1805,2025-09-07 00:00:00,Active,,0.11,Commission,0.01,
1342,Donald Torres,Lead,659.0,,,1805,2022-06-20 00:00:00,Active,,3.32,Commission,0.05,
1343,Sharon Harris,Senior Ambassador,659.0,,,1805,2022-09-21 00:00:00,Active,,3.07,Commission,0.04,
1344,Patricia Sanchez,Cashier,659.0,,,1805,2024-03-03 00:00:00,Active,,1.62,Commission,0.0125,
1345,Larry Garcia,Cashier,659.0,,,1805,2024-04-10 00:00:00,Terminated,2024-06-28 00:00:00,1.52,Commission,0.0125,
1346,Anna Harris,Cashier,659.0,,,1805,2025-03-14 00:00:00,Active,,0.59,Commission,0.01,
1347,Brandon Stewart,Ambassador,58.0,,,1806,2021-11-15 00:00:00,Terminated,2024-06-05 00:00:00,3.92,Commission,0.03,
1348,Charles Smith,Ambassador,58.0,,,1806,2024-09-23 00:00:00,Active,,1.06,Commission,0.025,
1349,Amanda Thomas,Ambassador,58.0,,,1806,2023-08-15 00:00:00,Active,,2.17,Commission,0.025,
1350,Christopher Martin,Ambassador,58.0,,,1806,2025-02-18 00:00:00,Active,,0.66,Commission,0.02,
1351,Michael Lee,Cashier,58.0,,,1806,2023-12-28 00:00:00,Terminated,2025-07-27 00:00:00,1.8,Commission,0.0125,
1352,Andrew Hill,Ambassador,58.0,,,1806,2023-05-17 00:00:00,Active,,2.42,Commission,0.025,
1353,Scott Cox,Senior Ambassador,327.0,,,1807,2019-12-15 00:00:00,Terminated,2021-07-23 00:00:00,5.84,Commission,0.045,
1354,Ronald Torres,Cashier,327.0,,,1807,2023-03-24 00:00:00,Active,,2.57,Commission,0.0125,
1355,Barbara Torres,Ambassador,327.0,,,1807,2023-01-04 00:00:00,Active,,2.78,Commission,0.025,
1356,Ryan Mitchell,Cashier,327.0,,,1807,2018-07-11 00:00:00,Active,,7.27,Commission,0.0175,
1357,Nancy Ramos,Cashier,327.0,,,1807,2023-09-24 00:00:00,Terminated,2025-04-04 00:00:00,2.06,Commission,0.0125,
1358,Kimberly Nguyen,Ambassador,327.0,,,1807,2018-09-13 00:00:00,Active,,7.09,Commission,0.035,
1359,Timothy Nelson,Cashier,327.0,,,1807,2019-11-17 00:00:00,Active,,5.91,Commission,0.0175,
1360,Mark Reed,Cashier,958.0,,,1808,2020-08-16 00:00:00,Active,,5.17,Commission,0.0175,
1361,Christopher Collins,Ambassador,958.0,,,1808,2018-03-15 00:00:00,Active,,7.59,Commission,0.035,
1362,Barbara Reed,Ambassador,958.0,,,1808,2020-11-26 00:00:00,Terminated,2021-02-18 00:00:00,4.89,Commission,0.03,
1363,Mary Evans,Ambassador,958.0,,,1808,2018-08-14 00:00:00,Terminated,2019-09-22 00:00:00,7.17,Commission,0.035,
1364,Emma Carter,Ambassador,958.0,,,1808,2025-05-19 00:00:00,Active,,0.41,Commission,0.02,
1365,Emily Ward,Cashier,958.0,,,1808,2024-04-28 00:00:00,Active,,1.47,Commission,0.0125,
1366,James Kim,Ambassador,958.0,,,1808,2020-02-08 00:00:00,Active,,5.69,Commission,0.035,
1367,Pamela Ortiz,Lead,958.0,,,1808,2018-07-30 00:00:00,Active,,7.21,Commission,0.06,
1368,Karen Flores,Lead,958.0,,,1808,2020-10-05 00:00:00,Active,,5.03,Commission,0.06,
1369,Jeffrey King,Cashier,129.0,,,1809,2022-05-25 00:00:00,Active,,3.4,Commission,0.015,
1370,Nicole Evans,Ambassador,129.0,,,1809,2018-12-21 00:00:00,Active,,6.82,Commission,0.035,
1371,Elizabeth Rogers,Lead,129.0,,,1809,2015-08-26 00:00:00,Active,,10.14,Commission,0.06,
1372,Gary Harris,Ambassador,129.0,,,1809,2019-07-20 00:00:00,Terminated,2025-01-30 00:00:00,6.24,Commission,0.035,
1373,Carol Scott,Ambassador,129.0,,,1809,2021-06-30 00:00:00,Active,,4.3,Commission,0.03,
1374,Pamela Anderson,Ambassador,129.0,,,1809,2022-10-11 00:00:00,Active,,3.01,Commission,0.03,
1375,Jonathan Johnson,Ambassador,129.0,,,1809,2016-07-09 00:00:00,Terminated,2018-07-14 00:00:00,9.27,Commission,0.035,
1376,Betty King,Senior Ambassador,129.0,,,1809,2016-01-28 00:00:00,Active,,9.72,Commission,0.045,
1377,John Parker,Ambassador,129.0,,,1809,2016-06-10 00:00:00,Terminated,2017-03-21 00:00:00,9.35,Commission,0.035,
1378,Joseph Roberts,Lead,960.0,,,1810,2019-05-05 00:00:00,Active,,6.45,Commission,0.06,
1379,Helen Gonzalez,Ambassador,960.0,,,1810,2023-03-10 00:00:00,Terminated,2024-04-04 00:00:00,2.6,Commission,0.025,
1380,Melissa Hill,Cashier,960.0,,,1810,2022-03-16 00:00:00,Active,,3.59,Commission,0.015,
1381,Daniel Lee,Lead,960.0,,,1810,2017-02-02 00:00:00,Active,,8.7,Commission,0.06,
1382,Kimberly Hernandez,Ambassador,960.0,,,1810,2020-03-12 00:00:00,Active,,5.6,Commission,0.035,
1383,Paul Sanchez,Cashier,960.0,,,1810,2013-06-01 00:00:00,Active,,12.38,Commission,0.0175,
1384,Rebecca Brown,Ambassador,960.0,,,1810,2016-12-06 00:00:00,Active,,8.86,Commission,0.035,
1385,Dorothy Ward,Cashier,960.0,,,1810,2025-02-28 00:00:00,Terminated,2025-07-24 00:00:00,0.63,Commission,0.01,
1386,Scott Peterson,Cashier,960.0,,,1810,2021-12-12 00:00:00,Active,,3.84,Commission,0.015,
1387,Jonathan Brown,Cashier,893.0,,,1811,2025-03-20 00:00:00,Terminated,2025-07-03 00:00:00,0.58,Commission,0.01,
