Date Value,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Manufacturer,Product Name,TY Sales,LY Sales,LLY Sales,TY Quantity,LY Quantity,LLY Quantity,LY Discount,LLY Discount,TY Discount,LY Profit,TY Profit,LLY Profit
9/22/2026,US-2026-167381,9/24/2026,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,0,0,2,0,0,0,0,0,0,41.1332,0
4/21/2026,US-2024-161263,4/21/2024,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10002115,Technology,Phones,Plantronics,Plantronics 81402,0,0,118.782,0,0,3,0,0.4,0,0,0,-27.7158
7/10/2025,US-2024-142237,7/13/2024,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003142,Furniture,Furnishings,Other,"Master Big Foot Doorstop, Beige",0,25.344,0,0,6,0,0.2,0,0,3.4848,0,0
9/17/2023,US-2023-103940,9/21/2023,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10002735,Office Supplies,Binders,GBC,GBC Prestige Therm-A-Bind Covers,137.24,0,0,5,0,0,0,0,0.2,0,46.3185,0
3/10/2026,US-2024-151785,3/10/2024,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Chicago,Illinois,60623,Central,OFF-FA-10000611,Office Supplies,Fasteners,OIC,Binder Clips by OIC,0,0,7.104,0,0,6,0,0.2,0,0,0,2.4864
12/14/2024,US-2023-101175,12/14/2023,Standard Class,DM-12955,Dario Medina,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10004950,Office Supplies,Storage,Acco,Acco Perma 3000 Stacking Storage Drawers,0,100.704,0,0,6,0,0.2,0,0,-1.2588,0,0
3/18/2026,US-2026-119438,3/23/2026,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,Verbatim,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,0,0,3,0,0,0,0,0.2,0,4.5201,0
1/15/2026,US-2026-167752,1/18/2026,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin,Belkin F9M820V08 8 Outlet Surge,34.384,0,0,1,0,0,0,0,0.2,0,3.868200000,0
1/8/2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2026,US-2025-149965,6/25/2025,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,FUR-FU-10004270,Furniture,Furnishings,Executive Impressions,"Executive Impressions 13"" Clairmont Wall Clock",0,57.69,0,0,3,0,0,0,0,23.6529,0,0
11/17/2026,US-2026-166709,11/22/2026,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,19711,East,TEC-CO-10004722,Technology,Copiers,Canon,Canon imageCLASS 2200 Advanced Copier,10499.97,0,0,3,0,0,0,0,0,0,5039.9856,0
9/11/2025,US-2025-102162,9/16/2025,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Newport News,Virginia,23602,South,TEC-CO-10001943,Technology,Copiers,Canon,Canon PC-428 Personal Copier,1599.92,0,0,8,0,0,0,0,0,0,751.9624,0
5/21/2025,US-2025-139486,5/23/2025,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola,Motorola HK250 Universal Bluetooth Headset,55.176,0,0,3,0,0,0,0,0.2,0,-12.4146,0
4/1/2025,US-2025-166674,4/3/2025,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Art,Boston,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,0,0,6,0,0,0,0,0,0,71.2476,0
12/23/2025,US-2024-169397,12/27/2024,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,Other,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",0,22.704,0,0,6,0,0.2,0,0,8.2302,0,0
6/21/2023,US-2023-117135,6/23/2023,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,Storage,Other,Recycled Eldon Regeneration Jumbo File,36.84,0,0,3,0,0,0,0,0,0,10.3152,0
2/24/2025,US-2023-164903,2/24/2023,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,Xerox,Xerox 204,0,0,12.96,0,0,2,0,0,0,0,0,6.2208
8/12/2026,US-2026-152310,8/19/2026,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,Hewlett-Packard,Hewlett Packard 310 Color Digital Copier,299.99,0,0,1,0,0,0,0,0,0,89.997,0
3/14/2025,US-2025-124793,3/16/2025,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002880,Furniture,Chairs,Global,"Global High-Back Leather Tilter, Burgundy",196.784,0,0,2,0,0,0,0,0.2,0,-22.1382,0
10/24/2025,US-2023-137092,10/22/2023,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10001606,Technology,Accessories,Logitech,Logitech Wireless Performance Mouse MX for PC and Mac,0,0,319.968,0,0,4,0,0.2,0,0,0,71.9928
1/3/2025,US-2025-105207,1/8/2025,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,Hon,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,0,0,7,0,0,0,0,0,0,350.427,0
3/1/2024,US-2024-104052,3/2/2024,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,75019,Central,TEC-PH-10003215,Technology,Phones,Other,Jackery Bar Premium Fast-charging Portable Charger,95.84,0,0,4,0,0,0,0,0.2,0,34.742,0
4/1/2026,US-2026-149881,4/3/2026,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10000418,Technology,Machines,Cubify,Cubify CubeX 3D Printer Double Head Print,4799.984,0,0,2,0,0,0,0,0.2,0,359.9988,0
9/2/2025,US-2025-106950,9/6/2025,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra,Zebra Zazzle Fluorescent Highlighters,19.456,0,0,4,0,0,0,0,0.2,0,3.4048,0
7/22/2023,US-2023-127691,7/27/2023,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002567,Technology,Accessories,Logitech,Logitech G602 Wireless Gaming Mouse,159.98,0,0,2,0,0,0,0,0,0,57.5928,0
6/17/2025,US-2025-133613,6/22/2025,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,TEC-PH-10004539,Technology,Phones,Other,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,0,0,3,0,0,0,0,0,0,153.0819,0
8/4/2023,US-2023-126361,8/9/2023,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AR-10000896,Office Supplies,Art,Newell,Newell 329,16.4,0,0,5,0,0,0,0,0,0,4.264,0
7/22/2026,US-2024-149629,7/20/2024,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,Bush,"Bush Westfield Collection Bookcases, Medium Cherry Finish",0,0,231.92,0,0,5,0,0.2,0,0,0,5.798
11/21/2026,US-2026-142888,11/25/2026,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,SAFCO,Safco Drafting Table,70.98,0,0,1,0,0,0,0,0,0,20.5842,0
3/17/2026,US-2026-140949,3/22/2026,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000081,Office Supplies,Labels,Avery,Avery 496,18.75,0,0,5,0,0,0,0,0,0,9,0
4/23/2026,US-2024-142601,4/20/2024,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000483,Office Supplies,Paper,Xerox,Xerox 19,0,0,61.96,0,0,2,0,0,0,0,0,27.882
7/5/2025,US-2024-116260,7/12/2024,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Vineland,New Jersey,8360,East,OFF-AR-10003732,Office Supplies,Art,Newell,Newell 333,0,11.12,0,0,4,0,0,0,0,2.8912,0,0
12/29/2026,US-2026-158526,1/1/2027,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,OFF-AR-10003696,Office Supplies,Art,Panasonic,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,0,0,1,0,0,0,0,0,0,10.0282,0
12/28/2025,US-2023-132913,12/26/2023,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,San Diego,California,92037,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin,Belkin 7-Outlet SurgeMaster Home Series,0,0,13.97,0,0,1,0,0,0,0,0,3.6322
7/20/2026,US-2026-150497,7/24/2026,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico,Ibico Ibimaster 300 Manual Binding System,735.98,0,0,2,0,0,0,0,0,0,331.191,0
12/18/2025,US-2025-112697,12/20/2025,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-AP-10002684,Office Supplies,Appliances,Acco,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,0,0,2,0,0,0,0,0.2,0,24.316,0
4/18/2024,US-2024-163433,4/22/2024,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10003357,Technology,Phones,Grandstream,Grandstream GXP2100 Mainstream Business Phone,244.768,0,0,4,0,0,0,0,0.2,0,24.4768,0
7/16/2024,US-2024-146948,7/20/2024,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East,FUR-CH-10004853,Furniture,Chairs,Global,"Global Manager's Adjustable Task Chair, Storm",150.98,0,0,1,0,0,0,0,0,0,43.7842,0
4/15/2026,US-2024-134201,4/16/2024,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-ST-10001476,Office Supplies,Storage,Other,Steel Personal Filing/Posting Tote,0,0,142.04,0,0,4,0,0,0,0,0,38.3508
3/31/2023,US-2023-130428,3/31/2023,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10004027,Office Supplies,Art,Binney & Smith,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,0,0,2,0,0,0,0,0.2,0,1.0584,0
4/23/2026,US-2024-113593,4/20/2024,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,93454,West,OFF-ST-10000532,Office Supplies,Storage,Advantus,Advantus Rolling Drawer Organizers,0,0,115.44,0,0,3,0,0,0,0,0,30.0144
7/15/2026,US-2025-157161,7/20/2025,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP,HP Office Paper (20Lb. and 87 Bright),0,60.12,0,0,9,0,0,0,0,28.8576,0,0
11/26/2024,US-2023-103401,11/26/2023,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,Xerox,Xerox 211,0,12.96,0,0,2,0,0,0,0,6.2208,0,0
7/20/2023,US-2023-127866,7/23/2023,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,Xerox,Xerox 1965,11.96,0,0,2,0,0,0,0,0,0,5.8604,0
10/5/2026,US-2026-131807,10/10/2026,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,Hoover,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,0,0,4,0,0,0,0,0,0,4.108,0
2/15/2026,US-2025-134138,2/20/2025,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East,FUR-CH-10001545,Furniture,Chairs,Hon,Hon Comfortask Task/Swivel Chairs,0,227.96,0,0,2,0,0,0,0,36.4736,0,0
10/30/2026,US-2026-127285,11/6/2026,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004330,Office Supplies,Binders,GBC,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,0,0,3,0,0,0,0,0.2,0,27.735,0
7/23/2023,US-2023-119137,7/27/2023,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10000658,Office Supplies,Art,Newell,Newell 324,9.24,0,0,1,0,0,0,0,0.2,0,0.924,0
10/10/2023,US-2023-105137,10/10/2023,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,0,0,2,0,0,0,0,0.7,0,-71.3958,0
11/24/2024,US-2023-123183,11/25/2023,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10002787,Office Supplies,Labels,Avery,Avery 480,0,22.5,0,0,6,0,0,0,0,10.8,0,0
10/25/2024,US-2024-152891,10/30/2024,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10004648,Office Supplies,Art,Boston,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,0,0,3,0,0,0,0,0,0,16.3215,0
6/22/2026,US-2025-140382,6/25/2025,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery,Avery 516,0,21.93,0,0,3,0,0,0,0,10.3071,0,0
12/4/2024,CA-2024-119508,12/9/2024,Standard Class,TZ-21580,Tracy Zic,Consumer,Canada,Vancouver,British Columbia,,West,FUR-FU-10004270,Furniture,Furnishings,Eldon,"Eldon Image Series Desk Accessories, Burgundy",361.764,0,0,2,0,0,0,0,0.1,0,68.3332,0
10/9/2026,US-2026-162635,10/10/2026,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10002659,Office Supplies,Paper,Other,Avoid Verbal Orders Carbonless Minifold Book,10.816,0,0,4,0,0,0,0,0.2,0,3.5152,0
11/10/2026,US-2026-155425,11/11/2026,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,Accessories,Other,Case Logic 2.4GHz Wireless Keyboard,239.952,0,0,6,0,0,0,0,0.2,0,-35.9928,0
1/7/2026,US-2024-141243,1/8/2024,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan,O'Sullivan Living Dimensions 5-Shelf Bookcases,0,0,1352.3976,0,0,9,0,0.32,0,0,0,-437.5404
7/25/2025,US-2025-126158,7/31/2025,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-CH-10002602,Furniture,Chairs,DMI,DMI Arturo Collection Mission-style Design Wood Chair,241.568,0,0,2,0,0,0,0,0.2,0,18.1176,0
9/15/2026,US-2026-121888,9/17/2026,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,TEC-PH-10000439,Technology,Phones,GE,GE DSL Phone Line Filter,39.99,0,0,1,0,0,0,0,0,0,11.5971,0
4/4/2024,US-2024-110667,4/8/2024,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,FUR-FU-10004622,Furniture,Furnishings,Eldon,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,0,0,2,0,0,0,0,0,0,22.764,0
4/4/2025,US-2024-102855,4/6/2024,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,TEC-AC-10001767,Technology,Accessories,SanDisk,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,0,239.94,0,0,6,0,0,0,0,26.3934,0,0
1/1/2026,US-2026-151750,1/5/2026,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,GBC,GBC Instant Report Kit,6.47,0,0,5,0,0,0,0,0.8,0,-9.705,0
4/10/2025,US-2025-123358,4/17/2025,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes,Fellowes Staxonsteel Drawer Files,579.51,0,0,3,0,0,0,0,0,0,81.1314,0
7/15/2026,US-2026-128951,7/17/2026,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,0,0,3,0,0,0,0,0,0,50.3832,0
6/14/2024,US-2023-132612,6/11/2023,Second Class,FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,Bevis,Bevis 44 x 96 Conference Tables,0,1441.3,0,0,7,0,0,0,0,245.021,0,0
8/27/2025,US-2023-124737,8/27/2023,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000149,Technology,Phones,Cisco,Cisco SPA525G2 IP Phone - Wireless,0,0,143.64,0,0,9,0,0.2,0,0,0,10.773
4/6/2024,US-2023-157021,4/6/2023,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10000042,Office Supplies,Binders,Pressboard,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",0,17.088,0,0,4,0,0.2,0,0,5.5536,0,0
8/5/2024,US-2024-112214,8/11/2024,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10002982,Office Supplies,Binders,Avery,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,0,0,1,0,0,0,0,0.8,0,-2.1792,0
4/23/2026,US-2026-132031,4/27/2026,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South,TEC-AC-10002473,Technology,Accessories,Maxell,Maxell 4.7GB DVD-R,45.408,0,0,2,0,0,0,0,0.2,0,11.9196,0
5/19/2026,US-2026-100048,5/24/2026,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,0,0,6,0,0,0,0,0,0,109.7226,0
11/1/2023,US-2023-134313,11/7/2023,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,ClearOne,ClearOne CHATAttach 160 - speaker phone,1983.968,0,0,4,0,0,0,0,0.2,0,247.996,0
12/29/2026,US-2026-130631,1/2/2027,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004093,Furniture,Furnishings,Other,Hand-Finished Solid Wood Document Frame,68.46,0,0,2,0,0,0,0,0,0,20.538,0
9/3/2026,US-2026-161823,9/8/2026,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,Other,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,0,0,2,0,0,0,0,0,0,1.6688,0
3/22/2023,US-2023-158057,3/26/2023,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,C-Line,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,0,0,4,0,0,0,0,0.7,0,-5.8604,0
10/12/2024,US-2024-102281,10/14/2024,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,Other,4009 Highlighters by Sanford,19.9,0,0,5,0,0,0,0,0,0,6.567,0
10/30/2024,US-2024-145758,10/30/2024,Same Day,BF-11020,Barry Französisch,Corporate,United States,New York City,New York,10024,East,TEC-MA-10004552,Technology,Machines,Other,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,0,0,4,0,0,0,0,0,0,269.308,0
12/8/2025,US-2025-115224,12/11/2025,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes,Fellowes High-Stak Drawer Files,352.38,0,0,2,0,0,0,0,0,0,81.0474,0
3/3/2025,US-2025-120005,3/3/2025,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,Executive Impressions,"Executive Impressions 10"" Spectator Wall Clock",35.28,0,0,3,0,0,0,0,0,0,11.9952,0
6/4/2025,US-2025-165848,6/4/2025,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000362,Furniture,Bookcases,Sauder,Sauder Inglewood Library Bookcases,136.784,0,0,1,0,0,0,0,0.2,0,5.1294,0
2/8/2026,US-2025-112396,2/13/2025,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10003628,Technology,Accessories,Logitech,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,0,89.97,0,0,3,0,0,0,0,39.5868,0,0
9/10/2026,US-2026-128370,9/10/2026,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004140,Office Supplies,Binders,Avery,Avery Non-Stick Binders,7.184,0,0,2,0,0,0,0,0.2,0,2.245,0
5/23/2025,US-2023-130155,5/22/2023,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Supplies,Acme,Acme Design Stainless Steel Bent Scissors,0,0,34.2,0,0,5,0,0,0,0,0,9.234
2/9/2023,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
10/3/2025,US-2023-146969,10/3/2023,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell,Stockwell Push Pins,0,0,8.72,0,0,4,0,0,0,0,0,2.8776
10/5/2026,US-2026-131807,10/10/2026,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-FA-10002780,Office Supplies,Fasteners,Other,Staples,14.9,0,0,5,0,0,0,0,0,0,6.854,0
8/24/2025,US-2024-168809,8/25/2024,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10001473,Furniture,Furnishings,Eldon,"Eldon Executive Woodline II Desk Accessories, Mahogany",0,20.104,0,0,2,0,0.6,0,0,-16.5858,0,0
1/16/2023,US-2023-115791,1/18/2023,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T,AT&T 841000 Phone,124.2,0,0,3,0,0,0,0,0.4,0,-31.05,0
2/13/2026,US-2026-104801,2/19/2026,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004017,Furniture,Furnishings,Tenex,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,0,0,1,0,0,0,0,0,0,21.506,0
